1686,72,-9
1687,72,-6
1688,72,-3
1689,72,0
1690,72,3
1691,72,6
1692,72,9
1693,72,12
1694,72,15
1695,72,18
1696,72,21
1697,72,24
1698,72,27
1699,72,30
1700,72,33
1701,72,36
1702,72,39
1703,72,42
1704,72,45
1705,75,-45
1706,75,-42
1707,75,-39
1708,75,-36
1709,75,-33
1710,75,-30
1711,75,-27
1712,75,-24
1713,75,-21
1714,75,-18
1715,75,-15
1716,75,-12
1717,75,-9
1718,75,-6
1719,75,-3
1720,75,0
1721,75,3
1722,75,6
1723,75,9
1724,75,12
1725,75,15
1726,75,18
1727,75,21
1728,75,24
1729,75,27
1730,75,30
1731,75,33
1732,75,36
1733,75,39
1734,75,42
1735,75,45
1736,78,-45
1737,78,-42
1738,78,-39
1739,78,-36
1740,78,-33
1741,78,-30
1742,78,-27
1743,78,-24
1744,78,-21
1745,78,-18
1746,78,-15
1747,78,-12
1748,78,-9
1749,78,-6
1750,78,-3
1751,78,0
1752,78,3
1753,78,6
1754,78,9
1755,78,12
1756,78,15
1757,78,18
1758,78,21
1759,78,24
1760,78,27
1761,78,30
1762,78,33
1763,78,36
1764,78,39
1765,78,42
1766,78,45
1767,81,-45
1768,81,-42
1769,81,-39
1770,81,-36
1771,81,-33
1772,81,-30
1773,81,-27
1774,81,-24
1775,81,-21
1776,81,-18
1777,81,-15
1778,81,-12
1779,81,-9
1780,81,-6
1781,81,-3
1782,81,0
1783,81,3
1784,81,6
1785,81,9
1786,81,12
1787,81,15
1788,81,18
1789,81,21
1790,81,24
1791,81,27
1792,81,30
1793,81,33
1794,81,36
1795,81,39
1796,81,42
1797,81,45
1798,84,-45
1799,84,-42
1800,84,-39
1801,84,-36
1802,84,-33
1803,84,-30
1804,84,-27
1805,84,-24
1806,84,-21
1807,84,-18
1808,84,-15
1809,84,-12
1810,84,-9
1811,84,-6
1812,84,-3
1813,84,0
1814,84,3
1815,84,6
1816,84,9
1817,84,12
1818,84,15
1819,84,18
1820,84,21
1821,84,24
1822,84,27
1823,84,30
1824,84,33
1825,84,36
1826,84,39
1827,84,42
1828,84,45
1829,87,-45
1830,87,-42
1831,87,-39
1832,87,-36
1833,87,-33
1834,87,-30
1835,87,-27
1836,87,-24
1837,87,-21
1838,87,-18
1839,87,-15
1840,87,-12
1841,87,-9
1842,87,-6
1843,87,-3
1844,87,0
1845,87,3
1846,87,6
1847,87,9
1848,87,12
1849,87,15
1850,87,18
1851,87,21
1852,87,24
1853,87,27
1854,87,30
1855,87,33
1856,87,36
1857,87,39
1858,87,42
1859,87,45
1860,90,-45
1861,90,-42
1862,90,-39
1863,90,-36
1864,90,-33
1865,90,-30
1866,90,-27
1867,90,-24
1868,90,-21
1869,90,-18
1870,90,-15
1871,90,-12
1872,90,-9
1873,90,-6
1874,90,-3
1875,90,0
1876,90,3
1877,90,6
